timestamp,metric,cc_version,prompt_id,hostname,llm_model,value
2026-05-08T19:37:12Z,runs_total,2.1.133,infra-check,Machine-C,claude-haiku-4-5-20251001,1
2026-05-08T19:37:12Z,runs_total,2.1.133,infra-check,Machine-C,claude-opus-4-6,1
2026-05-08T19:37:12Z,runs_total,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,73
2026-05-08T19:37:12Z,runs_total,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,74
2026-05-08T19:37:12Z,runs_total,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,76
2026-05-08T19:37:12Z,runs_total,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,77
2026-05-08T19:37:12Z,runs_total,2.1.89,infra-check,Machine-A,claude-opus-4-6,65
2026-05-08T19:37:12Z,runs_total,2.1.89,infra-check,Machine-B,claude-opus-4-6,68
2026-05-08T19:37:12Z,runs_total,2.1.89,infra-check,Machine-A,unknown,3
2026-05-08T19:37:12Z,runs_total,2.1.96,code-gen,Machine-B,unknown,1
2026-05-08T19:37:12Z,runs_total,2.1.96,infra-check,Machine-B,unknown,1
2026-05-08T19:37:13Z,session_count_total,2.1.110,,Machine-C,unknown,73
2026-05-08T19:37:13Z,session_count_total,2.1.111,,Machine-C,unknown,1
2026-05-08T19:37:13Z,session_count_total,2.1.112,,Machine-C,,44
2026-05-08T19:37:13Z,session_count_total,2.1.112,,Machine-C,unknown,25
2026-05-08T19:37:13Z,session_count_total,2.1.113,,Machine-C,,3
2026-05-08T19:37:13Z,session_count_total,2.1.114,,Machine-C,,611
2026-05-08T19:37:13Z,session_count_total,2.1.116,,Machine-C,,63
2026-05-08T19:37:13Z,session_count_total,2.1.117,,Machine-C,,370
2026-05-08T19:37:13Z,session_count_total,2.1.118,,Machine-C,,60
2026-05-08T19:37:13Z,session_count_total,2.1.119,,Machine-C,,1339
2026-05-08T19:37:13Z,session_count_total,2.1.120,,Machine-C,,2
2026-05-08T19:37:13Z,session_count_total,2.1.121,,Machine-C,,36
2026-05-08T19:37:13Z,session_count_total,2.1.123,,Machine-C,,28
2026-05-08T19:37:13Z,session_count_total,2.1.126,,Machine-C,,1679
2026-05-08T19:37:13Z,session_count_total,2.1.133,,Machine-C,,142
2026-05-08T19:37:13Z,session_count_total,2.1.87,,Machine-A,,54
2026-05-08T19:37:13Z,session_count_total,2.1.89,,Machine-A,,11659.333333333334
2026-05-08T19:37:13Z,session_count_total,2.1.89,,Machine-B,,2668
2026-05-08T19:37:13Z,session_count_total,2.1.89,,Machine-A,unknown,202
2026-05-08T19:37:13Z,session_count_total,2.1.96,,Machine-B,,431
2026-05-08T19:37:13Z,session_count_total,2.1.96,,Machine-B,unknown,10
2026-05-08T20:37:08Z,latency_ms,2.1.110,infra-check,Machine-C,unknown,24128
2026-05-08T20:37:08Z,latency_ms,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,39448
2026-05-08T20:37:08Z,latency_ms,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,38006
2026-05-08T20:37:08Z,latency_ms,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,35536
2026-05-08T20:37:08Z,latency_ms,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,30130
2026-05-08T20:37:08Z,latency_ms,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,53260
2026-05-08T20:37:08Z,latency_ms,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,42211
2026-05-08T20:37:08Z,latency_ms,2.1.114,infra-check,Machine-C,claude-opus-4-6,40539
2026-05-08T20:37:08Z,latency_ms,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,35119
2026-05-08T20:37:08Z,latency_ms,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,40233
2026-05-08T20:37:08Z,latency_ms,2.1.116,infra-check,Machine-C,claude-opus-4-6,32053
2026-05-08T20:37:08Z,latency_ms,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,46933
2026-05-08T20:37:08Z,latency_ms,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,78497
2026-05-08T20:37:08Z,latency_ms,2.1.117,infra-check,Machine-C,claude-opus-4-6,35243
2026-05-08T20:37:08Z,latency_ms,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,43072
2026-05-08T20:37:08Z,latency_ms,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,145529
2026-05-08T20:37:08Z,latency_ms,2.1.118,infra-check,Machine-C,claude-opus-4-6,43433
2026-05-08T20:37:08Z,latency_ms,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,64701
2026-05-08T20:37:08Z,latency_ms,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,77345
2026-05-08T20:37:08Z,latency_ms,2.1.119,infra-check,Machine-C,claude-opus-4-6,81149
2026-05-08T20:37:08Z,latency_ms,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,61909
2026-05-08T20:37:08Z,latency_ms,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,62405
2026-05-08T20:37:08Z,latency_ms,2.1.121,infra-check,Machine-C,claude-opus-4-6,37766
2026-05-08T20:37:08Z,latency_ms,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,42484
2026-05-08T20:37:08Z,latency_ms,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,80164
2026-05-08T20:37:08Z,latency_ms,2.1.123,infra-check,Machine-C,claude-opus-4-6,50471
2026-05-08T20:37:08Z,latency_ms,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,58858
2026-05-08T20:37:08Z,latency_ms,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,65397
2026-05-08T20:37:08Z,latency_ms,2.1.126,infra-check,Machine-C,claude-opus-4-6,41495
2026-05-08T20:37:08Z,latency_ms,2.1.133,code-gen,Machine-C,claude-haiku-4-5-20251001,36507
2026-05-08T20:37:08Z,latency_ms,2.1.133,infra-check,Machine-C,claude-haiku-4-5-20251001,70567
2026-05-08T20:37:08Z,latency_ms,2.1.133,infra-check,Machine-C,claude-opus-4-6,91092
2026-05-08T20:37:08Z,latency_ms,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,23544
2026-05-08T20:37:08Z,latency_ms,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,24843
2026-05-08T20:37:08Z,latency_ms,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,24103
2026-05-08T20:37:08Z,latency_ms,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,22891
2026-05-08T20:37:08Z,latency_ms,2.1.89,infra-check,Machine-A,claude-opus-4-6,25237
2026-05-08T20:37:08Z,latency_ms,2.1.89,infra-check,Machine-B,claude-opus-4-6,26736
2026-05-08T20:37:08Z,latency_ms,2.1.89,infra-check,Machine-A,unknown,24286
2026-05-08T20:37:08Z,latency_ms,2.1.96,code-gen,Machine-B,unknown,16121
2026-05-08T20:37:08Z,latency_ms,2.1.96,infra-check,Machine-B,unknown,12667
2026-05-08T20:37:08Z,output_tokens,2.1.110,infra-check,Machine-C,unknown,336
2026-05-08T20:37:08Z,output_tokens,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,592
2026-05-08T20:37:08Z,output_tokens,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,339
2026-05-08T20:37:08Z,output_tokens,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,774
2026-05-08T20:37:08Z,output_tokens,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,281
2026-05-08T20:37:08Z,output_tokens,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,1044
2026-05-08T20:37:08Z,output_tokens,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,333
2026-05-08T20:37:08Z,output_tokens,2.1.114,infra-check,Machine-C,claude-opus-4-6,260
2026-05-08T20:37:08Z,output_tokens,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,842
2026-05-08T20:37:08Z,output_tokens,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,374
2026-05-08T20:37:08Z,output_tokens,2.1.116,infra-check,Machine-C,claude-opus-4-6,262
2026-05-08T20:37:08Z,output_tokens,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,927
2026-05-08T20:37:08Z,output_tokens,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,327
2026-05-08T20:37:08Z,output_tokens,2.1.117,infra-check,Machine-C,claude-opus-4-6,261
2026-05-08T20:37:08Z,output_tokens,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,958
2026-05-08T20:37:08Z,output_tokens,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,347
2026-05-08T20:37:08Z,output_tokens,2.1.118,infra-check,Machine-C,claude-opus-4-6,240
2026-05-08T20:37:08Z,output_tokens,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,821
2026-05-08T20:37:08Z,output_tokens,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,356
2026-05-08T20:37:08Z,output_tokens,2.1.119,infra-check,Machine-C,claude-opus-4-6,265
2026-05-08T20:37:08Z,output_tokens,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,699
2026-05-08T20:37:08Z,output_tokens,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,305
2026-05-08T20:37:08Z,output_tokens,2.1.121,infra-check,Machine-C,claude-opus-4-6,256
2026-05-08T20:37:08Z,output_tokens,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,679
2026-05-08T20:37:08Z,output_tokens,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,392
2026-05-08T20:37:08Z,output_tokens,2.1.123,infra-check,Machine-C,claude-opus-4-6,254
2026-05-08T20:37:08Z,output_tokens,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,783
2026-05-08T20:37:08Z,output_tokens,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,365
2026-05-08T20:37:08Z,output_tokens,2.1.126,infra-check,Machine-C,claude-opus-4-6,270
2026-05-08T20:37:08Z,output_tokens,2.1.133,code-gen,Machine-C,claude-haiku-4-5-20251001,919
2026-05-08T20:37:08Z,output_tokens,2.1.133,infra-check,Machine-C,claude-haiku-4-5-20251001,427
2026-05-08T20:37:08Z,output_tokens,2.1.133,infra-check,Machine-C,claude-opus-4-6,242
2026-05-08T20:37:08Z,output_tokens,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,784
2026-05-08T20:37:08Z,output_tokens,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,389
2026-05-08T20:37:08Z,output_tokens,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,788
2026-05-08T20:37:08Z,output_tokens,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,377
2026-05-08T20:37:08Z,output_tokens,2.1.89,infra-check,Machine-A,claude-opus-4-6,263
2026-05-08T20:37:08Z,output_tokens,2.1.89,infra-check,Machine-B,claude-opus-4-6,278
2026-05-08T20:37:08Z,output_tokens,2.1.89,infra-check,Machine-A,unknown,363
2026-05-08T20:37:08Z,output_tokens,2.1.96,code-gen,Machine-B,unknown,782
2026-05-08T20:37:08Z,output_tokens,2.1.96,infra-check,Machine-B,unknown,264
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.110,infra-check,Machine-C,unknown,34051
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,11711
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,46903
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,11748
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,46678
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,24812
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,51891
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.114,infra-check,Machine-C,claude-opus-4-6,32895
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,46131
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,51912
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.116,infra-check,Machine-C,claude-opus-4-6,33387
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,43104
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,53195
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.117,infra-check,Machine-C,claude-opus-4-6,33698
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,17642
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,55831
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.118,infra-check,Machine-C,claude-opus-4-6,33458
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,30130
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,55773
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.119,infra-check,Machine-C,claude-opus-4-6,33916
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,17155
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,58312
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.121,infra-check,Machine-C,claude-opus-4-6,33207
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,17155
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,58749
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.123,infra-check,Machine-C,claude-opus-4-6,33576
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,17995
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,59437
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.126,infra-check,Machine-C,claude-opus-4-6,33249
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.133,code-gen,Machine-C,claude-haiku-4-5-20251001,16952
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.133,infra-check,Machine-C,claude-haiku-4-5-20251001,61334
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.133,infra-check,Machine-C,claude-opus-4-6,34754
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,54262
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,57285
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,59929
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,58204
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-A,claude-opus-4-6,29591
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-B,claude-opus-4-6,33549
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-A,unknown,21056
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.96,code-gen,Machine-B,unknown,57847
2026-05-08T20:37:10Z,cache_creation_tokens,2.1.96,infra-check,Machine-B,unknown,57841
2026-05-08T20:37:11Z,cache_read_tokens,2.1.110,infra-check,Machine-C,unknown,11748
2026-05-08T20:37:11Z,cache_read_tokens,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,34890
2026-05-08T20:37:11Z,cache_read_tokens,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,34936
2026-05-08T20:37:11Z,cache_read_tokens,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,129090
2026-05-08T20:37:11Z,cache_read_tokens,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.114,infra-check,Machine-C,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,9683
2026-05-08T20:37:11Z,cache_read_tokens,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.116,infra-check,Machine-C,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,12911
2026-05-08T20:37:11Z,cache_read_tokens,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.117,infra-check,Machine-C,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,38730
2026-05-08T20:37:11Z,cache_read_tokens,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.118,infra-check,Machine-C,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,27052
2026-05-08T20:37:11Z,cache_read_tokens,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.119,infra-check,Machine-C,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,41163
2026-05-08T20:37:11Z,cache_read_tokens,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.121,infra-check,Machine-C,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,41600
2026-05-08T20:37:11Z,cache_read_tokens,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.123,infra-check,Machine-C,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,41155
2026-05-08T20:37:11Z,cache_read_tokens,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.126,infra-check,Machine-C,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.133,code-gen,Machine-C,claude-haiku-4-5-20251001,44407
2026-05-08T20:37:11Z,cache_read_tokens,2.1.133,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.133,infra-check,Machine-C,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,5470
2026-05-08T20:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,2471
2026-05-08T20:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-A,claude-opus-4-6,471
2026-05-08T20:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-B,claude-opus-4-6,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-A,unknown,30959
2026-05-08T20:37:11Z,cache_read_tokens,2.1.96,code-gen,Machine-B,unknown,0
2026-05-08T20:37:11Z,cache_read_tokens,2.1.96,infra-check,Machine-B,unknown,0
2026-05-08T20:37:12Z,runs_total,2.1.110,infra-check,Machine-C,unknown,3
2026-05-08T20:37:12Z,runs_total,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,3
2026-05-08T20:37:12Z,runs_total,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,3
2026-05-08T20:37:12Z,runs_total,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,1
2026-05-08T20:37:12Z,runs_total,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,1
2026-05-08T20:37:12Z,runs_total,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,12
2026-05-08T20:37:12Z,runs_total,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,12
2026-05-08T20:37:12Z,runs_total,2.1.114,infra-check,Machine-C,claude-opus-4-6,9
2026-05-08T20:37:12Z,runs_total,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,4
2026-05-08T20:37:12Z,runs_total,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,4
2026-05-08T20:37:12Z,runs_total,2.1.116,infra-check,Machine-C,claude-opus-4-6,4
2026-05-08T20:37:12Z,runs_total,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,3
2026-05-08T20:37:12Z,runs_total,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,3
2026-05-08T20:37:12Z,runs_total,2.1.117,infra-check,Machine-C,claude-opus-4-6,3
2026-05-08T20:37:12Z,runs_total,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,1
2026-05-08T20:37:12Z,runs_total,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,1
2026-05-08T20:37:12Z,runs_total,2.1.118,infra-check,Machine-C,claude-opus-4-6,1
2026-05-08T20:37:12Z,runs_total,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,16
2026-05-08T20:37:12Z,runs_total,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,16
2026-05-08T20:37:12Z,runs_total,2.1.119,infra-check,Machine-C,claude-opus-4-6,16
2026-05-08T20:37:12Z,runs_total,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,4
2026-05-08T20:37:12Z,runs_total,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,4
2026-05-08T20:37:12Z,runs_total,2.1.121,infra-check,Machine-C,claude-opus-4-6,4
2026-05-08T20:37:12Z,runs_total,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,3
2026-05-08T20:37:12Z,runs_total,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,3
2026-05-08T20:37:12Z,runs_total,2.1.123,infra-check,Machine-C,claude-opus-4-6,3
2026-05-08T20:37:12Z,runs_total,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,25
2026-05-08T20:37:12Z,runs_total,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,27
2026-05-08T20:37:12Z,runs_total,2.1.126,infra-check,Machine-C,claude-opus-4-6,24
2026-05-08T20:37:12Z,runs_total,2.1.133,code-gen,Machine-C,claude-haiku-4-5-20251001,1
2026-05-08T20:37:12Z,runs_total,2.1.133,infra-check,Machine-C,claude-haiku-4-5-20251001,1
2026-05-08T20:37:12Z,runs_total,2.1.133,infra-check,Machine-C,claude-opus-4-6,1
2026-05-08T20:37:12Z,runs_total,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,73
2026-05-08T20:37:12Z,runs_total,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,74
2026-05-08T20:37:12Z,runs_total,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,76
2026-05-08T20:37:12Z,runs_total,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,77
2026-05-08T20:37:12Z,runs_total,2.1.89,infra-check,Machine-A,claude-opus-4-6,65
2026-05-08T20:37:12Z,runs_total,2.1.89,infra-check,Machine-B,claude-opus-4-6,68
2026-05-08T20:37:12Z,runs_total,2.1.89,infra-check,Machine-A,unknown,3
2026-05-08T20:37:12Z,runs_total,2.1.96,code-gen,Machine-B,unknown,1
2026-05-08T20:37:12Z,runs_total,2.1.96,infra-check,Machine-B,unknown,1
2026-05-08T20:37:13Z,session_count_total,2.1.110,,Machine-C,unknown,73
2026-05-08T20:37:13Z,session_count_total,2.1.111,,Machine-C,unknown,1
2026-05-08T20:37:13Z,session_count_total,2.1.112,,Machine-C,,44
2026-05-08T20:37:13Z,session_count_total,2.1.112,,Machine-C,unknown,25
